6.135048 9.138172 9.511395 -0.128993 0.110399 0.210684 
1.756584 0.218314 8.251232 0.033606 -0.692839 -0.453784 
4.743342 3.919548 6.952566 -0.751096 -0.806293 0.479359 
6.260766 5.050231 6.804535 0.638034 -0.705365 0.166495 
1.858301 7.027921 5.330195 0.600679 0.993762 0.658361 
4.809225 0.189772 7.890033 -0.198316 0.722893 -0.460318 
6.735048 2.912377 5.326508 0.395444 -0.734847 0.799712 
1.170780 0.750128 8.951527 -0.167059 -0.072918 -0.936794 
6.706104 6.563385 5.412339 -0.587771 -0.903080 0.253317 
6.135202 2.575704 6.407107 0.035655 0.817409 -0.770953 
5.871152 8.942783 2.598831 0.221540 -0.901941 -0.948677 
0.219412 6.463629 4.289221 -0.590131 0.539063 -0.969331 
2.799931 5.409831 2.543747 -0.847890 0.249230 -0.253714 
7.117743 0.755265 1.817122 -0.415958 0.105221 0.560510 
0.681514 0.270048 0.783074 -0.562793 0.808991 -0.336882 
7.944026 1.996457 3.335692 0.104670 -0.603476 -0.458801 
7.916633 8.696833 9.619675 -0.323138 0.446600 0.771207 
8.655383 4.184239 8.818055 -0.358699 0.612176 0.750587 
1.027937 8.259984 7.607060 0.812801 -0.865366 -0.911112 
8.903290 4.569307 5.205445 0.807756 0.835620 0.989133 
4.059351 1.118265 3.160555 0.498155 -0.665571 0.565567 
3.482518 3.544521 1.272129 -0.473193 -0.635760 0.669486 
5.811913 6.521490 1.178084 0.606515 -0.330690 0.190800 
1.029679 7.161745 1.203057 -0.185233 0.276973 -0.659551 
2.652183 8.544813 3.799301 -0.212787 0.065092 -0.044160 
2.075077 4.892818 9.838351 0.009893 -0.580004 0.628477 
2.245081 2.385138 2.895343 -0.958720 -0.264740 -0.387310 
4.699696 4.377951 0.182315 -0.038949 -0.594372 0.758967 
2.752406 5.110309 6.139650 -0.683297 0.495155 -0.992833 
9.583614 6.964304 5.480912 0.855353 -0.252526 -0.390111 
2.174270 8.527896 6.481203 0.986839 0.957913 -0.705043 
2.832781 6.955887 6.552098 0.603491 0.667687 0.201718 
1.779136 0.303924 4.637970 0.176125 0.949719 0.659450 
5.393663 5.535318 4.642216 0.820053 -0.365314 -0.837089 
5.192643 7.108323 7.378318 -0.887781 -0.672535 0.473890 
4.808932 8.559051 8.283544 0.606366 -0.140489 0.323391 
6.964464 3.288205 9.490911 -0.787003 -0.906808 -0.659843 
9.593096 5.142935 2.292345 0.480124 -0.243253 -0.103933 
3.480714 8.096804 7.202411 -0.366713 0.406763 -0.106373 
0.461979 9.116718 9.582510 -0.992637 0.109315 0.546511 
9.380546 8.192645 4.568176 0.197982 -0.666182 0.130888 
3.130341 8.331563 5.356732 -0.818941 -0.673590 -0.548179 
5.945005 9.673849 5.296484 -0.786423 0.795739 -0.231031 
0.797969 6.033607 9.126855 0.414540 0.852648 -0.238987 
3.660381 6.856395 0.793746 0.814685 0.974635 0.469739 
0.339926 0.708513 3.237358 0.618096 -0.137694 0.644929 
8.910659 7.156257 0.408554 -0.584070 0.215910 -0.620000 
6.436590 8.660054 5.574952 -0.357795 -0.711647 -0.700930 
8.493945 0.170552 0.148647 0.500536 0.756189 0.679915 
7.329855 3.919671 1.017608 -0.823856 -0.505983 0.518974 
3.927315 5.615803 8.517955 -0.145193 0.989214 0.275295 
2.043868 8.335499 5.383907 0.309461 -0.333927 -0.832973 
5.159477 3.782944 1.761272 -0.171941 -0.669515 0.979702 
5.991551 0.627382 1.848655 0.287445 -0.511483 -0.021835 
7.837091 1.363621 4.435065 -0.835192 0.743557 0.534193 
8.695063 4.940473 3.575413 0.455516 0.928636 0.779497 
3.935194 2.406019 7.044014 -0.660073 -0.005563 -0.498133 
8.915857 2.577294 4.134095 -0.891760 0.579158 -0.676353 
5.177020 5.798807 1.708755 -0.609163 -0.256797 -0.692399 
1.303477 8.141169 6.293984 0.483238 0.223517 -0.105549 
9.349936 2.948300 8.698817 -0.227718 -0.421797 -0.281169 
1.967041 7.581281 1.595645 -0.627684 0.493262 0.014954 
3.166429 2.813304 2.937874 -0.803689 -0.556774 0.628637 
3.644755 9.440676 1.174323 -0.460701 0.149498 -0.783744 
1.928235 9.114342 2.721946 -0.825490 -0.551720 -0.469341 
2.192686 9.309337 9.976000 0.036225 0.423169 -0.379313 
9.904646 5.489190 1.255850 0.270656 0.670598 -0.420492 
0.297411 8.283702 6.720702 0.232266 -0.279229 0.166600 
7.025549 0.801566 6.739537 0.661444 0.634790 -0.251287 
1.814117 0.283854 2.561121 -0.565676 -0.656737 -0.433129 
6.628127 2.914745 1.413642 -0.686181 -0.695210 -0.662495 
5.329949 7.762691 0.664876 -0.930321 0.319331 0.590366 
9.179507 6.060961 5.979887 0.766674 0.567411 0.509552 
4.827154 3.135120 8.713867 -0.139033 -0.331845 -0.355765 
1.648504 7.007038 9.711202 0.446061 0.197324 0.933339 
8.821582 5.116916 0.341353 -0.480582 -0.120704 0.454765 
5.422608 4.738004 9.421820 0.248870 -0.203198 0.311276 
0.067872 3.889689 8.450114 -0.703885 -0.539652 0.470377 
7.419657 2.224714 7.324181 -0.944354 0.974650 0.028980 
3.393309 8.354538 1.066593 0.693683 0.223056 0.974940 
0.244807 2.389040 2.116988 0.223211 0.625931 -0.125315 
5.517801 5.722570 5.939744 0.639042 0.878500 -0.907519 
4.816753 1.043987 5.525929 -0.900409 0.590370 0.306679 
6.947762 9.623102 1.515316 -0.078712 0.450948 0.282083 
7.049610 1.557701 2.458429 -0.664962 0.918467 -0.048194 
1.934382 5.799105 9.224971 -0.467240 -0.674158 0.788810 
2.125356 3.326562 2.003111 0.602120 0.843639 -0.579625 
5.974495 6.521447 2.279128 -0.987681 0.958614 0.393201 
0.585176 6.463664 3.022334 -0.467187 -0.815562 -0.806653 
4.074306 3.335132 5.550700 -0.237420 -0.439733 0.367297 
1.337519 4.745792 7.145303 -0.963973 0.065215 0.888240 
5.693997 7.119428 3.535180 -0.209767 0.907210 -0.283293 
0.308617 0.611979 5.069785 0.542437 -0.740410 0.315743 
9.324168 2.410898 5.280366 -0.635233 -0.829957 0.139950 
2.959324 7.308657 7.947503 -0.923041 0.725954 -0.658002 
1.838381 1.693197 9.757332 0.758628 0.789733 0.171064 
8.076866 2.328473 0.574860 -0.542082 0.526633 0.424347 
1.373511 8.397607 1.143269 0.534268 0.536446 0.880987 
9.807489 0.778075 0.522796 -0.333563 -0.324216 -0.989845 
2.140492 6.738861 0.527877 -0.350229 0.779735 0.330005 
1.628704 8.247533 0.016961 -0.133050 0.033269 0.917233 
1.175924 4.745342 4.551214 -0.906997 0.128401 -0.660337 
1.915189 2.681979 6.551224 -0.172941 -0.022963 -0.217969 
1.963634 7.473711 3.274300 0.173178 -0.254112 -0.006301 
8.330018 2.385316 5.340135 0.283037 0.667554 0.965070 
1.354540 3.983492 1.784782 -0.986142 0.978199 -0.994946 
9.501925 6.429748 2.563515 -0.084649 -0.081574 0.818625 
2.203258 0.079987 5.551796 -0.383000 0.113737 0.361861 
9.867313 9.228476 0.867320 0.577211 0.312370 0.729625 
7.853073 7.546432 9.165991 -0.591781 0.642504 0.937291 
6.945991 6.641824 3.075943 0.957332 0.776551 -0.113459 
8.032715 9.861909 7.148051 -0.600074 -0.651929 0.411440 
6.392382 9.254615 0.649130 0.134197 0.885667 0.316018 
4.316007 6.717821 8.771348 -0.861570 -0.787878 -0.859128 
4.720113 4.454306 2.572146 0.623994 0.700845 -0.913373 
1.240623 5.988263 7.540551 -0.061931 0.300912 0.193208 
5.743153 3.114053 2.445795 -0.453078 -0.415750 -0.781914 
4.653076 1.424889 4.403698 0.020295 0.895136 -0.459225 
8.203934 8.262650 8.447362 0.160042 0.777951 -0.332595 
0.527452 5.840928 2.124205 -0.653921 -0.567290 -0.264684 
7.118565 9.231014 8.603290 -0.061112 0.415654 0.473847 
7.141680 0.609828 4.066379 0.506568 0.396224 -0.085992 
8.708171 5.737827 1.675286 -0.266773 0.907946 -0.285177 
2.040845 3.345384 4.422050 0.616404 -0.625475 -0.117381 
2.696918 4.351636 1.947718 0.039009 -0.926584 -0.878957 
7.285394 0.607080 5.505001 0.376229 -0.992289 0.573406 
3.942468 6.344768 5.521219 0.548192 -0.798742 0.837124 
7.306319 7.249683 0.659765 0.124340 0.513138 0.505628 
6.597148 5.925767 6.249325 0.765769 0.729585 0.593029 
0.372765 5.492461 3.865104 0.392967 0.997941 0.446656 
0.197838 9.273800 6.198575 0.226897 -0.924045 0.047057 
1.413850 4.695977 6.021126 -0.652277 0.316296 -0.771254 
9.568110 6.951908 9.090019 -0.104086 0.605619 -0.422404 
6.237893 1.069094 0.918814 -0.590728 -0.475763 0.248816 
3.615308 1.497651 9.692101 0.832457 0.128685 0.308948 
8.726346 3.270862 6.632593 -0.474287 0.863718 -0.920185 
8.166673 1.186001 0.921160 -0.814223 0.451381 -0.581543 
6.821852 4.883740 1.824574 -0.214910 0.353935 0.360903 
2.938834 7.563125 2.750800 -0.490363 0.139013 0.015879 
7.905460 3.905910 6.048909 0.398230 -0.088956 0.574511 
8.448986 7.827260 2.718805 -0.935316 -0.094816 -0.071479 
0.915336 0.886065 2.340884 -0.534800 -0.620985 -0.215025 
6.291017 5.925320 9.385589 0.783620 0.281378 -0.726548 
1.631950 8.733320 8.693276 -0.729420 -0.168302 -0.907862 
5.723779 5.828312 8.495455 0.269545 0.598942 0.378443 
2.059873 2.455245 5.457775 0.853345 -0.287731 -0.813209 
4.245268 7.540283 1.681228 0.514444 0.589693 -0.106784 
5.995506 7.146596 0.123294 0.847590 -0.711099 0.230011 
3.548052 4.693849 8.878265 -0.603142 0.301732 -0.347088 
9.829137 6.450992 8.278300 0.205544 0.440492 0.071480 
4.261239 9.163817 3.087346 -0.181434 -0.220280 -0.780603 
6.069531 5.440115 0.311361 0.473508 0.264590 -0.437810 
8.622984 6.946877 2.162077 0.942892 -0.471442 -0.890118 
3.191050 3.670160 5.212146 0.630232 -0.957515 -0.301230 
0.254184 2.018671 0.897054 0.639831 -0.244386 0.922144 
1.201125 3.083207 8.168397 -0.801944 -0.590974 0.445166 
1.448477 6.061887 6.501762 -0.641664 -0.483225 -0.811350 
8.951261 5.109099 9.282242 0.769478 0.450830 -0.030673 
0.599950 4.617043 0.071788 0.544532 0.143952 0.673895 
7.323602 7.418523 2.518006 0.498408 0.923126 -0.124257 
1.196913 5.521259 9.940361 0.095232 -0.385984 -0.921744 
2.843102 9.085591 4.644977 -0.454985 0.684135 0.141568 
1.442171 9.516103 0.742252 0.401347 0.044574 0.822344 
4.943373 9.204571 4.514752 -0.725946 -0.134705 -0.623017 
2.824256 5.861722 8.716862 -0.778666 -0.422178 0.427679 
0.466919 1.852947 8.830894 0.270486 0.485951 0.566977 
7.740532 3.176411 8.867463 -0.211130 0.232869 0.015118 
5.804894 3.169244 4.691616 0.472411 -0.075423 0.237888 
9.176849 3.529413 4.012889 0.744603 0.167617 0.697215 
7.066838 6.240860 0.052058 -0.212639 0.284402 -0.681742 
5.756781 7.694151 4.791895 0.945096 0.017028 -0.177353 
7.503957 5.293929 0.462858 0.134016 -0.633594 -0.867989 
5.584030 8.257418 7.166765 0.024755 0.139965 -0.625269 
8.600236 9.405500 4.309634 0.356891 0.695978 0.970571 
1.003181 3.055164 1.977522 0.556614 -0.735419 0.655258 
2.591480 2.955533 7.590999 -0.145066 -0.884739 -0.235340 
3.321460 2.434985 5.968602 0.424036 0.021753 0.987874 
1.808271 2.109282 8.393005 0.894647 0.933570 -0.721484 
3.000587 2.506735 9.733338 -0.505934 -0.220609 0.964924 
4.293769 7.912896 8.986456 0.529861 0.267854 0.412235 
3.598712 5.174424 4.339009 0.950782 -0.484575 -0.429645 
0.492935 0.163522 9.520585 -0.259334 0.677434 0.023295 
8.732159 2.194845 6.309953 -0.818529 -0.043518 -0.898592 
6.406299 2.454787 9.205350 -0.193518 -0.862132 0.162487 
8.323714 8.720799 0.623060 0.298260 -0.703543 0.088913 
4.221376 8.629747 9.710374 0.327044 0.348012 0.887061 
4.791147 5.668789 2.794751 0.760169 -0.009581 -0.506191 
6.571379 5.466683 3.567145 0.601877 -0.038447 0.712090 
0.682745 9.729178 2.501963 0.065074 -0.093854 0.471326 
6.534315 1.603078 0.035987 0.555581 -0.915607 0.005363 
8.346655 0.911286 9.469566 -0.279131 0.947266 -0.079236 
3.644549 0.061903 4.116604 -0.426845 0.240364 -0.591460 
3.141047 8.318544 8.468265 -0.633284 0.508394 -0.155623 
6.570190 7.892312 7.175739 0.265306 0.872995 -0.605234 
8.048322 0.960032 2.947595 -0.529033 0.537193 -0.943631 
0.417855 4.462866 6.663416 0.207343 0.469177 0.171791 
8.826013 4.256916 0.990280 -0.607704 0.727462 0.862821 
2.138996 6.749984 1.936202 0.839013 0.340001 -0.531170 
8.458301 5.425738 8.443170 0.834264 -0.497699 -0.224008 
4.744192 7.087145 2.703031 -0.229577 -0.055490 -0.657564 
